timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
34.900,-9.218321,-2.701690,-1.127280,-54.980629,-1.487500,20.562502
34.920,-8.534510,-2.055090,-0.530700,-44.992500,6.877501,21.866251
34.940,-8.350901,-1.777540,-0.308660,-38.198128,7.931875,23.065001
34.960,-8.449110,-1.357860,0.308660,-21.358751,4.471250,22.461250
34.980,-8.606490,-1.230370,0.597190,-12.271875,2.191875,21.126877
35.000,-8.577210,-0.985150,0.996740,5.495000,-2.191875,15.155001
35.020,-8.401530,-0.948550,1.113250,12.280625,-4.138750,10.613750
35.040,-8.453381,-1.119350,1.132160,27.496876,2.261875,-0.529375
35.060,-8.620521,-1.536590,1.006500,39.099377,4.891250,-6.619375
35.080,-8.489980,-1.695800,0.921710,50.911877,3.136875,-11.983126
35.100,-8.923080,-2.329590,0.603290,65.563751,-2.296875,-19.753126
35.120,-9.175011,-2.804170,0.297680,67.466881,-4.991875,-21.875002
35.140,-10.709161,-3.822260,-0.283040,58.275002,-7.573125,-24.670626
